Date,1   CCIL Operated Systems (1.1 to 1.3)_Volume (Lakh),1   CCIL Operated Systems (1.1 to 1.3)_Value( Rupees Crores ),1.1 Govt. Securities Clearing (1.1.1 to 1.1.3)_Volume (Lakh),1.1 Govt. Securities Clearing (1.1.1 to 1.1.3)_Value( Rupees Crores ),1.1.1 Outright_Volume (Lakh),1.1.1 Outright_Value( Rupees Crores ),1.1.2 Repo_Volume (Lakh),1.1.2 Repo_Value( Rupees Crores ),1.1.3 Tri-party Repo_Volume (Lakh),1.1.3 Tri-party Repo_Value( Rupees Crores ),1.2 Forex Clearing_Volume (Lakh),1.2 Forex Clearing_Value( Rupees Crores ),1.3 Rupee Derivatives @_Volume (Lakh),1.3 Rupee Derivatives @_Value( Rupees Crores ),1 Credit Transfers - RTGS (1.1 to 1.2)_Volume (Lakh),1 Credit Transfers - RTGS (1.1 to 1.2)_Value( Rupees Crores ),1.1 Customer Transactions_Volume (Lakh),1.1 Customer Transactions_Value( Rupees Crores ),1.2 Interbank Transactions_Volume (Lakh),1.2 Interbank Transactions_Value( Rupees Crores ),2 Credit Transfers - Retail (2.1 to 2.7)_Volume (Lakh),2 Credit Transfers - Retail (2.1 to 2.7)_Value( Rupees Crores ),2.1 AePS (Fund Transfers) @_Volume (Lakh),2.1 AePS (Fund Transfers) @_Value( Rupees Crores ),2.2 APBS $_Volume (Lakh),2.2 APBS $_Value( Rupees Crores ),2.3 ECS Cr_Volume (Lakh),2.3 ECS Cr_Value( Rupees Crores ),2.4 IMPS_Volume (Lakh),2.4 IMPS_Value( Rupees Crores ),2.5 NACH Cr $_Volume (Lakh),2.5 NACH Cr $_Value( Rupees Crores ),2.6 NEFT_Volume (Lakh),2.6 NEFT_Value( Rupees Crores ),2.7 UPI @_Volume (Lakh),2.7 UPI @_Value( Rupees Crores ),2.7.1 of which USSD @_Volume (Lakh),2.7.1 of which USSD @_Value( Rupees Crores ),3 Debit Transfers and Direct Debits (3.1 to 3.4)_Volume (Lakh),3 Debit Transfers and Direct Debits (3.1 to 3.4)_Value( Rupees Crores ),3.1 BHIM Aadhaar Pay @_Volume (Lakh),3.1 BHIM Aadhaar Pay @_Value( Rupees Crores ),3.2 ECS Dr_Volume (Lakh),3.2 ECS Dr_Value( Rupees Crores ),3.3 NACH Dr $_Volume (Lakh),3.3 NACH Dr $_Value( Rupees Crores ),3.4 NETC (linked to bank account) @_Volume (Lakh),3.4 NETC (linked to bank account) @_Value( Rupees Crores ),4 Card Payments (4.1 to 4.2)_Volume (Lakh),4 Card Payments (4.1 to 4.2)_Value( Rupees Crores ),4.1 Credit Cards (4.1.1 to 4.1.2)_Volume (Lakh),4.1 Credit Cards (4.1.1 to 4.1.2)_Value( Rupees Crores ),4.1.1 PoS based $_Volume (Lakh),4.1.1 PoS based $_Value( Rupees Crores ),4.1.2 Others $_Volume (Lakh),4.1.2 Others $_Value( Rupees Crores ),4.2 Debit Cards (4.2.1 to 4.2.1 )_Volume (Lakh),4.2 Debit Cards (4.2.1 to 4.2.1 )_Value( Rupees Crores ),4.2.1 PoS based $_Volume (Lakh),4.2.1 PoS based $_Value( Rupees Crores ),4.2.2 Others $_Volume (Lakh),4.2.2 Others $_Value( Rupees Crores ),5 Prepaid Payment Instruments (5.1 to 5.2)_Volume (Lakh),5 Prepaid Payment Instruments (5.1 to 5.2)_Value( Rupees Crores ),5.1 Wallets_Volume (Lakh),5.1 Wallets_Value( Rupees Crores ),5.2 Cards (5.2.1 to 5.2.2)_Volume (Lakh),5.2 Cards (5.2.1 to 5.2.2)_Value( Rupees Crores ),5.2.1 PoS based $_Volume (Lakh),5.2.1 PoS based $_Value( Rupees Crores ),5.2.2 Others $_Volume (Lakh),5.2.2 Others $_Value( Rupees Crores ),6 Paper-based Instruments (6.1 to 6.2)_Volume (Lakh),6 Paper-based Instruments (6.1 to 6.2)_Value( Rupees Crores ),6.1 CTS (NPCI Managed)_Volume (Lakh),6.1 CTS (NPCI Managed)_Value( Rupees Crores ),6.2 Others_Volume (Lakh),6.2 Others_Value( Rupees Crores ),Total - Retail Payments (2+3+4+5+6)_Volume (Lakh),Total - Retail Payments (2+3+4+5+6)_Value( Rupees Crores ),Total Payments (1+2+3+4+5+6)_Volume (Lakh),Total Payments (1+2+3+4+5+6)_Value( Rupees Crores ),Total Digital Payments (1+2+3+4+5)_Volume (Lakh),Total Digital Payments (1+2+3+4+5)_Value( Rupees Crores ),1 Mobile Payments (mobile app based) (1.1 to 1.2)_Volume (Lakh),1 Mobile Payments (mobile app based) (1.1 to 1.2)_Value( Rupees Crores ),1.1 Intra-bank $_Volume (Lakh),1.1 Intra-bank $_Value( Rupees Crores ),1.2 Inter-bank $_Volume (Lakh),1.2 Inter-bank $_Value( Rupees Crores ),2 Internet Payments (Netbanking / Internet Browser Based) @ (2.1 to 2.2)_Volume (Lakh),2 Internet Payments (Netbanking / Internet Browser Based) @ (2.1 to 2.2)_Value( Rupees Crores ),2.1 Intra-bank @_Volume (Lakh),2.1 Intra-bank @_Value( Rupees Crores ),2.2 Inter-bank @_Volume (Lakh),2.2 Inter-bank @_Value( Rupees Crores ),3 Cash Withdrawal at ATMs $ (3.1 to 3.3)_Volume (Lakh),3 Cash Withdrawal at ATMs $ (3.1 to 3.3)_Value( Rupees Crores ),3.1 Using Credit Cards $_Volume (Lakh),3.1 Using Credit Cards $_Value( Rupees Crores ),3.2 Using Debit Cards $_Volume (Lakh),3.2 Using Debit Cards $_Value( Rupees Crores ),3.3 Using Pre-paid Cards $_Volume (Lakh),3.3 Using Pre-paid Cards $_Value( Rupees Crores ),4 Cash Withdrawal at PoS $ (4.1 to 4.2)_Volume (Lakh),4 Cash Withdrawal at PoS $ (4.1 to 4.2)_Value( Rupees Crores ),4.1 Using Debit Cards $_Volume (Lakh),4.1 Using Debit Cards $_Value( Rupees Crores ),4.2 Using Pre-paid Cards $_Volume (Lakh),4.2 Using Pre-paid Cards $_Value( Rupees Crores ),5   Cash Withrawal at Micro ATMs @_Volume (Lakh),5   Cash Withrawal at Micro ATMs @_Value( Rupees Crores ),5.1 AePS @_Volume (Lakh),5.1 AePS @_Value( Rupees Crores ),1 Number of Cards (1.1 to 1.2)_Volume (Lakh),1 Number of Cards (1.1 to 1.2)_Value( Rupees Crores ),1.1 Credit Cards_Volume (Lakh),1.1 Credit Cards_Value( Rupees Crores ),1.2 Debit Cards_Volume (Lakh),1.2 Debit Cards_Value( Rupees Crores ),2 Number of PPIs @ (2.1 to 2.2)_Volume (Lakh),2 Number of PPIs @ (2.1 to 2.2)_Value( Rupees Crores ),2.1 Wallets @_Volume (Lakh),2.1 Wallets @_Value( Rupees Crores ),2.2 Cards @_Volume (Lakh),2.2 Cards @_Value( Rupees Crores ),3 Number of ATMs (3.1 to 3.2)_Volume (Lakh),3 Number of ATMs (3.1 to 3.2)_Value( Rupees Crores ),3.1 Bank owned ATMs $_Volume (Lakh),3.1 Bank owned ATMs $_Value( Rupees Crores ),3.2 White Label ATMs $_Volume (Lakh),3.2 White Label ATMs $_Value( Rupees Crores ),4   Number of Micro ATMs @_Volume (Lakh),4   Number of Micro ATMs @_Value( Rupees Crores ),5   Number of PoS Terminals_Volume (Lakh),5   Number of PoS Terminals_Value( Rupees Crores ),6   Bharat QR @_Volume (Lakh),6   Bharat QR @_Value( Rupees Crores ),7 UPI QR *_Volume (Lakh),7 UPI QR *_Value( Rupees Crores )
Nov-2020,2.44626,10692191.669,0.78593,6942677.799,0.47529,727022.939,0.12333,1762646.66,0.18731,4453008.2,1.6363,3625848.87,0.02403,123665.0,137.79836,7987655.45325832,136.12849,6802206.41093574,1.66987,1185449.04232258,30270.12964,2986291.69659057,0.93,54.18,927.29337,4400.1075234,0,0,3391.13869,276458.9147767,1114.38692,96126.8211067,2734.09683,2218252.48788455,22102.28383,390999.18529922,0.90679,15.2466204,944.23767,78708.75958598,9.38747,180.5009524,-,-,869.62854,78432.5799274,65.22166,95.67870618,5428.3206,130238.54926702,1662.57534,62349.76143805,874.81633,30494.73750005,787.75901,31855.023938,3765.74526,67888.78782897,2112.56301,42288.79636352,1653.18225,25599.99146545,4194.09637,16811.09826557,3420.82506,12820.43472649,773.27131,3990.66353907,39.6995208,1114.03292219,733.5717892,2876.63061689,596.34569,494300.41717801,596.34569,494300.41717801,0,0,41433.12997,3706350.52088714,41570.92833,11694005.9741455,40974.58264,11199705.5569675,24288.76988,822100.36459074,2191.98311,165155.02323601,22096.78677,656945.34135473,3118.37142,5633906.92746289,707.08117,3543435.61214374,2411.29025,2090471.31531916,5883.93447,277940.14815528,4.64371,231.28348663,5853.65701,276796.54801592,25.63375,912.31665273,37.91331,142.65075481,32.33077,136.65860141,5.58254,5.9921534,684.77801,18820.41,684.77801,18820.41,9528.15024,-,601.13014,-,8927.0201,-,20443.15131,-,18857.67086,-,1585.48045,-,2.33848,-,2.09282,-,0.24566,-,4.97186,-,45.7674,-,30.4565,-,697.81998,-
Oct-2020,2.442595,12416670.505,1.05736,8849617.325,0.61127,900488.115,0.26875,4108317.16,0.17734,3840812.05,1.364655,3435633.18,0.02058,131420.0,138.21531,8496045.69846494,136.53606,7226105.13977227,1.67925,1269940.55869267,28646.32061,2993166.11222395,1.01984,57.01,961.85029,5530.642223,0,0,3189.72,274644.7287111,1015.89006,91438.3506503,2761.65042,2235388.64547045,20716.19,386106.7351691,0.97051,15.9980793,920.1529,79305.12064215,10.54872,191.5738209,-,-,848.34138,79022.4409153,61.2628,91.10590595,5650.69601,133792.49611632,1718.03116,64651.53130129,818.33411,26955.5185132,899.69705,37696.01278809,3932.66485,69140.96481503,1983.98190807,37109.95604878,1948.68294193,32031.00876625,4591.51993,17910.70473211,3639.87522,13826.67020204,951.64471,4084.03453008,37.12015636,1045.18040069,914.52455364,3038.85412939,643.08,524090.34,643.08,524090.34,0,0,40451.76945,3748264.77371453,40589.98476,12244310.4721795,39946.90476,11720220.1321795,22801.5057316,798326.95112284,2103.09195,158841.11672715,20698.4137816,639485.83439569,3289.45528,5502800.35187125,731.93151,3398795.3129074,2557.52377,2104005.03896385,5656.38806,268880.89620993,4.84685,240.43168849,5626.50469,267747.22196473,25.03652,893.24255671,34.10818,133.72738206,29.24034,128.62271561,4.86784,5.10466645,720.693,18354.4824154,720.693,18354.4824154,9335.84906,-,594.19834,-,8741.65072,-,20143.54171,-,18578.62438,-,1564.91733,-,2.34285,-,2.09881,-,0.24404,-,4.89603,-,45.81333,-,26.05,-,657.45,-
Sep-2020,2.7034,13397758.338,1.08201,9021411.788,0.60522,881022.698,0.28729,4115039.24,0.1895,4025349.85,1.59525,4238876.55,0.02614,137470.0,130.10503,9489065.74655666,128.49155,7993813.91372351,1.61348,1495251.83283315,25506.72321,2817732.97062798,0.96197,50.8606553,1059.85024,6242.9022646,0,0,2796.08,248661.75,1179.88925,68230.8875567,2468.27175,2165514.73015138,18001.67,329031.84,0.89277,14.2715412,926.41675,78239.9562912,15.28029,204.8743991,-,-,857.4255,77958.4658414,53.71096,76.6160507,4994.51646,106500.10389721,1486.70569,51133.75013293,713.37216,21985.60348517,773.33353,29148.14664776,3507.81077,55366.35376428,1758.83403996,30421.89489569,1748.97673004,24944.45886859,4625.95606,16683.31457036,3616.58484,13258.31303799,1009.37122,3425.00153237,32.500016,910.41811574,976.871204,2514.58341663,612.70535,485242.8059,612.63,485114.45,0.07535,128.3559,36666.31783,3504399.15128675,36796.42286,12993464.8978434,36183.71751,12508222.0919434,20994.7579,705945.00968799,1907.8255,145416.22711384,19086.9324,560528.78257415,3107.20796,5619466.96812622,711.6824,3477659.49572621,2395.52556,2141807.47240002,5065.50372,241222.47746149,4.36378,216.84580385,5038.61002,240204.74868312,22.52992,800.88297452,33.61729,122.5065179,29.38809,117.97255064,4.2292,4.53396726,717.65232,17095.9276156,717.65232,17095.9276156,9241.29212,-,586.94212,-,8654.35,-,19960.47401,-,18287.99368,-,1672.48033,-,2.34238,-,2.10043,-,0.24195,-,4.61625,-,44.23465,-,22.99,-,604.07061,-
Aug-2020,2.275395,12576299.588,0.96347,8614890.768,0.51647,867395.028,0.26714,3793333.49,0.17986,3954162.25,1.277695,3749568.82,0.03423,211840.0,116.77166,7292379.69694234,115.28547,6382551.72406136,1.48619,909827.97288098,23968.18887,2556879.38083203,0.89,46.39,1196.39036,8312.9820458,0,0,2461.24856,235136.9092632,1775.2806,84523.1103975,2346.09473,1930552.37985941,16188.28462,298307.60926612,0.91994,15.0867062,857.28054,67146.35432635,19.50464,253.0354886,-,-,791.81404,66830.1769916,45.96186,63.14184615,4814.52655,105081.06720623,1425.10546,50311.00028764,659.46914,21001.14612,765.63632,29309.85416764,3389.42109,54770.06691859,1647.46749038,29524.71790859,1741.95359962,25245.34901,4903.41256,16071.78341926,3967.82056,12999.90955414,935.592,3071.87386512,29.19805792,736.57592423,906.39394208,2335.2979409,519.837681,425461.6238349,519.73,425251.61,0.107681,210.0138349,35063.246201,3170640.20961877,35180.017861,10463019.9065611,34660.18018,10037558.2827262,19962.768221,678278.05716948,1736.71814,140147.97848079,18226.050081,538130.0786887,2932.33752,5072662.8271538,670.88264,3239825.45264754,2261.45488,1832837.37450626,4858.70635,236445.65948861,3.65807,183.56706053,4834.49647,235549.49433045,20.55181,712.59809763,32.48356,133.54151035,27.88696,128.62473839,4.5966,4.91677196,814.30104,19512.85,814.30104,19512.85,9132.03326,-,578.30597,-,8553.72729,-,20134.06112,-,18482.48552,-,1651.5756,-,2.32995,-,2.0911,-,0.23885,-,4.41178,-,43.5518,-,22.99411,-,-,-
Jul-2020,2.51981,14102228.913,1.21924,9407660.053,0.7306,1146553.663,0.2862,4098668.14,0.20244,4162438.25,1.27659,4544293.86,0.02398,150275.0,124.76268,8335279.04905405,123.21521,7137945.03716807,1.54747,1197334.01188598,21832.4304,2587407.45185142,0.85992,45.14,1182.38057,8975.526654,0,0,2220.99,225775.28,1053.628,98960.2564831,2401.03191,1963113.38871432,14973.54,290537.86,0.91023,15.2898503,855.71039,68355.90580705,15.95834,216.03304185,-,-,801.07895,68083.4300386,38.6731,56.4427266,4481.59417,95882.97634108,1319.66372,45558.01705071,601.62907,20106.99569427,718.03465,25451.02135644,3161.93045,50324.95929037,1461.94364386,25821.39281132,1699.98680614,24503.56647905,3987.42046,15521.28933516,3205.58626,12891.90809421,781.8342,2629.38124095,24.49016312,627.5788352,757.34403688,2001.80240575,532.38484622,434071.73046377,532.24,433799.37,0.14484622,272.36046377,31689.54026622,3201239.35379848,31814.30294622,11536518.4028525,31281.9181,11102446.6723888,17345.0492839,639098.51423554,1574.08988,130562.01754311,15770.9594039,508536.49669243,2981.50417,4978552.23685272,716.0978,3032406.07701169,2265.40637,1946146.15984103,4683.97713,232073.72646853,3.29359,166.7567286,4661.48431,231210.40856447,19.19923,696.56117546,33.57247,135.51263464,30.66803,132.20692624,2.90444,3.3057084,743.41354,17468.5001566,743.41354,17468.5001566,9099.87048,-,576.32047,-,8523.55001,-,19272.62943,-,17749.30624,-,1523.32319,-,2.33849,-,2.09989,-,0.2386,-,4.39706,-,43.57123,-,22.36878,-,-,-
Jun-2020,2.227275,13383222.775,1.01228,9590341.225,0.53739,928567.305,0.26807,4244618.87,0.20682,4417155.05,1.194565,3658696.55,0.02043,134185.0,119.67828,8651977.72132312,118.09267,7641699.58055853,1.58561,1010278.14076459,20341.72787,2499470.22332775,0.88704,46.5801924,1371.10357,11766.818029,0,0,1989.12186,206950.8049618,1337.29265,112284.8999484,2274.01334,1906586.11921605,13369.30941,261835.0009801,0.84605,14.5563939,837.02875,70703.18587415,14.66503,186.3240238,-,-,788.94423,70491.5030547,33.41949,25.35879565,4250.886,90483.86802077,1248.54866,42772.82635118,588.57604,19293.42026081,659.97262,23479.40609037,3002.33734,47711.04166959,1475.38458,25788.33316726,1526.95276,21922.70850233,3546.65539736,14494.14557357,2905.67509,12131.99899721,640.98030736,2362.14657636,35.36059872,709.69103239,605.61970864,1652.45554397,496.694,401666.05478547,496.3786,401440.56294547,0.3154,225.49184,29472.99201736,3076817.47758171,29592.67029736,11728795.1989048,29095.97629736,11327129.1441194,16246.1248749,600933.72905837,1424.07838,118981.21575951,14822.0464949,481952.51329886,2672.21411,5640530.65215741,597.85934,3635373.4955768,2074.35477,2005157.15658061,4713.16018,229517.01971053,3.22825,163.32676986,4695.02654,228733.4945002,14.90539,620.19844047,29.41864,116.09454042,27.81846,113.58942168,1.60018,2.50511874,990.74728,19748.9911573,990.74728,19748.9911573,9027.03417,-,572.89033,-,8454.14384,-,19008.06682,-,17553.63846,-,1454.42836,-,2.34268,-,2.10478,-,0.2379,-,4.0998,-,43.2583,-,21.51421,-,-,-
May-2020,1.70852,10829793.002,0.94142,7785919.772,0.55883,1010178.162,0.20653,3130997.91,0.17606,3644743.7,0.75272,2934498.23,0.01438,109375.0,90.03796,7041869.35881097,88.68269,6225396.22750043,1.35527,816473.13131054,18091.87378,2018057.19877028,0.87422,41.0983483,1154.2091,14244.5351626,0,0,1666.79994,169401.6757882,995.62675,134228.7758235,1929.39179,1481749.51815428,12344.97198,218391.5954934,0.74848,13.5483085,672.89848,50961.88976765,13.39809,159.350698,-,-,640.09151,50766.9892212,19.40888,35.54984845,3687.68054,70208.81485123,1028.86387,32225.02203987,432.30148,13469.56014657,596.56239,18755.4618933,2658.81667,37983.79281136,1121.14733694,18814.23961859,1537.66933306,19169.55319277,3032.03991,12808.4980882,2532.24413,11079.80319506,499.79578,1728.69489314,40.81949872,551.42194202,458.97628128,1177.27295112,306.77148,260227.344564,306.49658,260012.1407,0.2749,215.203864,25791.26419,2412263.74604136,25881.30215,9454133.10485233,25574.53067,9193905.76028833,14680.1987145,487019.09131234,1264.82635,94565.71472968,13415.3723645,392453.37658266,2198.14338,4792789.91551915,516.12608,3228156.65679748,1682.0173,1564633.25872167,4076.30495,195921.02131799,2.7579,141.31140364,4058.60492,195283.41892918,14.94213,496.29098517,36.24971,116.19581822,36.05722,115.60735228,0.19249,0.58846594,1000.68983,17929.4047317,1000.68983,17929.4047317,8925.29019,-,571.79899,-,8353.4912,-,18794.14751,-,17300.7672,-,1493.38031,-,2.34139,-,2.10415,-,0.23724,-,3.9804,-,43.22169,-,20.59417,-,-,-
Apr-2020,1.34274,9808580.86,0.70335,6644723.99,0.37578,779511.15,0.16918,2517434.69,0.15839,3347778.15,0.62544,3030886.87,0.01395,132970.0,54.34644,6443653.10585622,53.34881,5612492.53214512,0.99763,831160.5737111,17950.71467,1687802.99733923,0.68755,29.4626961,2312.36204,18996.3471246,0,0,1224.74581,121140.794318,2657.38288,90089.3209157,1759.79263,1306406.40801303,9995.74376,151140.6642718,0.6981,11.453089,691.42151,56028.5193066,20.65787,217.0703613,-,-,667.06364,55804.7189453,3.7,6.73,2822.19437,44015.25206705,768.53233,20764.7694992,283.25878,8051.86761011,485.27355,12712.90188909,2053.66204,23250.48256785,676.32211859,9005.38529518,1377.33992141,14245.09727267,2086.00851,9648.41650964,1841.2634,8692.88960478,244.74511,955.52690486,38.20550036,313.39411266,206.53960964,642.13279219,176.81646,163684.66905451,176.56776,163487.4272,0.2487,197.24185451,23727.15552,1961179.85427703,23781.50196,8404832.96013325,23604.6855,8241148.29107874,11319.09602,365027.24900095,1064.77042,73416.2851997,10254.3256,291610.96380125,1726.50022,4426860.56011051,385.67975,3081555.10259042,1340.82047,1345305.45752009,2949.90123,129098.24641203,3.67631,159.14318675,2935.25792,128559.71099565,10.967,379.39222962,40.87344,110.69271354,35.66505,105.41098408,5.20839,5.28172946,875.53568,14462.2285519,875.53568,14462.2285519,8868.06843,-,573.60145,-,8294.46698,-,18342.7639,-,17150.44087,-,1192.32303,-,2.33945,-,2.10195,-,0.2375,-,3.9024,-,43.91388,-,20.19,-,-,-
Mar-2020,3.140205,13808922.346,1.27425,8427403.526,0.85844,1306083.076,0.22615,3096900.7,0.18966,4024419.75,1.821825,5034488.82,0.04413,347030.0,118.94618,12047220.7427299,117.06112,10368946.2769737,1.88506,1678274.46575623,19635.40291,2829140.23904568,0.66389,36.2024256,1239.58,7901.85,0,0.1,2168.23055,201961.7042778,1134.78512,129113.43893307,2623.69785,2283664.63638301,12468.4455,206462.3070262,0.68355,11.6509552,282.96886,34268.88829707,8.87685,140.8595702,-,0.1,256.21201,34094.69872687,17.88,33.23,5246.69728,98783.101633,1638.57148,50574.15084107,900.63829,26655.6597353,737.93319,23918.49110577,3608.1258,48208.95079193,1925.24911147,27237.81993922,1682.87668853,20971.13085271,3982.84867,15340.80942995,3178.59822,13111.48686598,804.25045,2229.32256397,81.02214291,1020.61092106,723.22830709,1208.71164291,710.34459,565314.66174032,710.01039,565045.5792,0.3342,269.08254032,29858.26231,3542847.70014602,29977.20849,15590068.4428759,29266.8639,15024753.7811356,13830.33455,520199.11181404,1287.27303,109624.41616891,12543.06152,410574.69564513,2807.66678,6177461.47709153,650.36914,3952899.62753347,2157.29764,2224561.84955807,5440.02057,248573.81050595,7.54043,359.78482968,5409.61045,247428.94623539,22.86969,785.07944088,33.6875,110.01702809,30.54505,104.85896902,3.14245,5.15805907,344.98451,9993.2486205,344.98451,9993.2486205,8863.06744,-,577.45105,-,8285.61639,-,18251.63669,-,17032.84644,-,1218.79025,-,2.34357,-,2.1076,-,0.23597,-,4.11849,-,44.33973,-,20.28,-,-,-
Feb-2020,2.80414,10821111.0,1.17372,6868007.0,0.82289,1209395.0,0.19327,2604693.0,0.15756,3053919.0,1.58887,3603514.0,0.04155,349590.0,133.15318,8990096.76775305,131.07,7718134.94782558,2.08318,1271961.81992747,20370.86254,2395194.7219009,0.74143,39.7987932,1398.11674,8868.8829354,0,0,2477.97744,214565.6571152,753.52099,78709.8750271,2483.57357,1870493.558,13256.93237,222516.95003,0.70317,12.4887557,577.37997,55214.5464805,9.67118,148.5921212,-,-,540.98879,55012.9543593,26.72,53.0,6128.68409,120707.85213342,1882.94,62147.0,1072.5,33446.0,810.44,28701.0,4245.74409,58560.85213342,2455.91592,36258.41924645,1789.82817,22302.43288697,5685.16799,17514.71236409,3782.81666,14460.61063783,1902.35133,3054.10172626,115.2994346,1116.30092016,1787.0518954,1937.8008061,884.95,659458.31551443,884.58,659157.31,0.37,301.00551443,33647.04459,3248090.14839334,33780.19777,12238186.9161464,32895.24777,11578728.600632,14284.27783,525845.17376461,1304.52498,108332.45100169,12979.75285,417512.72276292,3128.46229,4854804.24500452,726.37181,2938100.30151448,2402.09048,1916703.94349004,6184.76199,283280.05638664,7.97359,379.00159425,6148.832,281926.94376221,27.9564,974.11103017,65.9711,194.68563856,59.42026,131.65111218,6.55084,63.03452638,386.4407,11200.9009718,386.4407,11200.9009718,8801.81043,-,571.5809,-,8230.22953,-,18103.64954,-,16808.08391,-,1295.56563,-,2.34089,-,2.10841,-,0.23248,-,4.04941,-,43.70702,-,18.96435,-,-,-
Jan-2020,3.011735,12826782.348,1.08634,8442926.308,0.65502,957187.558,0.21005,2999019.3,0.22127,4486719.45,1.878725,4083916.04,0.04667,299940.0,137.28613,9880821.25073995,135.08883,8558048.84760543,2.1973,1322772.40313452,21168.28998,2453546.42424923,0.75583,36.6205005,1508.83438,9405.3423583,0.092,43.4947562,2595.25523,216810.700327,1407.60777,81543.7851252,2605.55245,1929463.50703903,13050.19232,216242.974143,0.77556,13.6363517,571.04543,55298.1039412,9.35695,141.0067802,-,-,536.07848,55107.957161,25.61,49.14,6518.11887,129444.0473087,2017.27299,66572.86103046,1160.35476,35123.61572489,856.91823,31449.24530557,4500.84588,62871.18627824,2587.37895078,38907.1070191,1913.46692922,23964.07925914,5237.0506,18285.86112902,3876.23037,15408.20566727,1360.82023,2877.65546175,128.3505513,997.19994744,1232.4696787,1880.45551431,887.16518,662399.41872114,886.39,661741.0,0.77518,658.41872114,34381.67006,3318973.85534929,34518.95619,13199795.1060892,33631.79101,12537395.6873681,14402.6965,521367.83968393,1304.45415,107648.28474316,13098.24235,413719.55494077,3023.7766,5570801.86002538,684.96672,3668888.87128605,2338.80988,1901912.98873932,6532.64697,295572.76775612,8.53386,399.16976174,6495.686,294174.32186872,28.42711,999.27612566,102.46788,177.52351034,92.40821,163.12168766,10.05967,14.40182268,400.77959,11108.9817713,400.77959,11108.9817713,8725.30245,-,561.20245,-,8164.1,-,17574.74092,-,16575.30681,-,999.43411,-,2.33013,-,2.10263,-,0.2275,-,3.96121,-,42.91612,-,17.78891,-,-,-
Dec-2019,2.82641,12196680.696,1.03988,8085475.246,0.61495,853261.506,0.21449,2950776.39,0.21044,4281437.35,1.74971,3831685.45,0.03682,279520.0,136.01582,10316936.8135317,133.81874,8847760.71204039,2.19708,1469176.10149127,20012.77926,2440121.65571812,0.84412,35.3638177,1366.77863,5984.9417977,0.10468,53.3475646,2564.67272,210934.2335418,659.48184,78362.305026,2336.88014,1942230.70540402,13084.01713,202520.7585663,0.79509,13.603863,552.84639,54320.2983936,7.37486,111.583035,-,-,531.45153,54171.4201971,14.02,37.2951615,6485.38702,128488.21008881,2036.63822,65735.760462,1181.08671,35157.2315957,855.55151,30578.5288663,4448.7488,62752.44962681,2634.17604,39739.50801621,1814.57276,23012.9416106,5069.51288658,18922.32197089,3652.64098,15834.6534059,1416.87190658,3087.668565,121.8999334,1011.96430663,1294.97197318,2075.70425837,865.45672,646583.3588725,864.43808,645573.229,1.01864,1010.1298725,32985.98227658,3288435.84504393,33121.99809658,13605372.6585756,32256.54137658,12958789.2997031,14322.15018,493342.15585978,1280.6552,101678.82819822,13041.49498,391663.32766156,2994.23178,5534795.05029902,694.77764,3510638.10689879,2299.45414,2024156.94340023,6490.6557,290918.32809356,8.90691,421.95208877,6453.49566,289534.90439085,28.25313,961.47161394,78.52212,148.2422613,71.47,134.17488848,7.05212,14.06737282,326.34758,9162.814012,326.34758,9162.814012,8606.57053,-,553.32847,-,8053.24206,-,17625.43054,-,16615.68161,-,1009.74893,-,2.31999,-,2.09639,-,0.2236,-,3.80833,-,42.48777,-,17.13447,-,-,-
Nov-2019,2.78051,10655648.741,1.00738,6869044.581,0.63344,862103.551,0.18717,2359754.73,0.18677,3647186.3,1.73782,3525359.16,0.03531,261245.0,133.8741,8679806.18868871,131.60638,7469568.87874719,2.26772,1210237.30994152,18731.18287,2224702.00790757,0.63999,33.0973281,1361.27248,6882.8545129,0.16706,61.4081505,2280.75192,202903.6418167,706.05002,90940.6901284,2194.59398,1734651.22686257,12187.70742,189229.0891084,0.73822,12.9483543,530.54469,52894.1307091,6.46493,96.6769683,-,-,522.30976,52792.1937408,1.77,5.26,5942.96263511,118338.93404602,1762.12447,60130.24837699,1033.5223,31729.63376109,728.60217,28400.6146159,4180.83816511,58208.68566903,2483.17672539,37007.35729907,1697.66143972,21201.32836996,4640.06531,16927.85528514,3354.07961,14652.42508352,1285.9857,2275.43020163,119.5338965,733.46595842,1166.4518035,1541.96424321,866.12196,644802.4623005,864.8614,643678.3554,1.26056,1124.1069005,30710.87746511,3057665.39024833,30844.75156511,11737471.578937,29978.62960511,11092669.1166365,13534.23286,471295.3199158,1234.83629,96801.74138827,12299.39657,374493.57852753,2951.47401,4404301.13324759,646.75607,2584753.66564711,2304.71794,1819547.46760048,6272.5603168,282630.5891883,7.99183,381.17238263,6236.8864568,281337.84982053,27.68203,911.56698514,67.02373,133.77102725,62.7,129.0,4.32373,4.77102725,339.82568,9648.1119303,339.82568,9648.1119303,8851.69355,-,544.10765,-,8307.5859,-,17263.20167,-,16243.87035,-,1019.33132,-,2.31955,-,2.10048,-,0.21907,-,3.73687,-,41.28351,-,15.94438,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
