Value (In Cr.),Volume (In Mn.)
0.403061985018445,0.4216218028260948
0.4072801431465374,0.4101256209689454
4.320119412136665,33.318882421043554
4.097352543222118,31.092657221220225
0.6291190653212392,0.8493988933230417
