Value (In Cr.),Volume (In Mn.)
0.5969380149815551,0.5783781971739053
0.5927198568534626,0.5898743790310546
3.3201194121366653,32.318882421043554
3.097352543222118,30.092657221220225
0.3708809346787608,0.15060110667695825
